tarih,yil,ay,gun_haftasi,tuketim_mwh,uretim_mwh,dogalgaz_mwh,komur_mwh,hidro_mwh,ruzgar_mwh,gunes_mwh,ptf_ortalama_tl_mwh,ortalama_sicaklik_c
2022-06-28,2022,6,Salı,791564,815311,185483,261676,177245,100400,55037,2081.04,27.7
2022-06-29,2022,6,Çrᗺmba,773742,796954,188711,263746,204039,67765,62158,1479.17,29.9
2022-06-30,2022,6,Perᗾmbe,795724,819596,178283,294435,171481,97008,58229,1592.85,27
2022-07-01,2022,7,Cuma,810662,834982,163955,256723,170013,95494,60761,1957.64,28.1
2022-07-02,2022,7,Cumartesi,667663,687693,161730,237942,149087,65332,52172,2023.79,30.3
2022-07-03,2022,7,Pazar,699409,720391,160444,242438,135746,55326,55834,1835.86,31.4
2022-07-04,2022,7,Pazartesi,790732,814454,209790,272946,149583,104334,67126,2066.69,26.2
2022-07-05,2022,7,Salı,814793,839237,183974,315667,198219,79847,53528,1588.67,22.3
2022-07-06,2022,7,Çrᗺmba,803319,827418,221489,243388,178037,67137,54232,1899.19,23.8
2022-07-07,2022,7,Perᗾmbe,861405,887247,203414,321314,183803,88160,65602,2016.94,24.3
2022-07-08,2022,7,Cuma,789228,812905,187548,286115,164391,88514,39071,2185.1,29.4
2022-07-09,2022,7,Cumartesi,728393,750245,140247,245863,134215,75075,57261,1725.73,27.8
2022-07-10,2022,7,Pazar,709635,730924,148775,277798,153182,91243,55527,1941.88,30
2022-07-11,2022,7,Pazartesi,829672,854562,203575,316183,188431,89852,34636,2116.15,28.1
2022-07-12,2022,7,Salı,838549,863706,207588,276127,145252,92556,63644,2131.47,28.5
2022-07-13,2022,7,Çrᗺmba,820303,844912,219656,303011,182916,78935,47239,2024.85,30
2022-07-14,2022,7,Perᗾmbe,841603,866851,205448,302938,139681,97917,55661,1822.01,24.9
2022-07-15,2022,7,Cuma,802714,826796,209309,274055,183763,89605,48205,1739.1,26.5
2022-07-16,2022,7,Cumartesi,708560,729817,154681,268307,146377,101865,35801,1438.8,24.5
2022-07-17,2022,7,Pazar,725683,747454,161540,218666,121742,88759,57886,2049.28,29.7
2022-07-18,2022,7,Pazartesi,868466,894520,218043,275757,177566,122973,74110,1665.28,27.2
2022-07-19,2022,7,Salı,839326,864506,180035,281544,160017,58702,57891,2150.86,28.4
2022-07-20,2022,7,Çrᗺmba,838950,864119,211661,271263,166769,78691,60892,1469.48,25.4
2022-07-21,2022,7,Perᗾmbe,859611,885399,225825,306400,172188,107638,63084,2492.87,26.4
2022-07-22,2022,7,Cuma,842996,868286,183911,272904,156244,109516,53055,1999.63,28.2
2022-07-23,2022,7,Cumartesi,723418,745120,147199,274563,127210,78084,56345,1938.37,22.7
2022-07-24,2022,7,Pazar,744867,767213,189533,267825,150830,62396,51000,2172.64,25.1
2022-07-25,2022,7,Pazartesi,888114,914758,244714,348524,151101,57811,70748,1599.86,27.5
2022-07-26,2022,7,Salı,868451,894504,211926,322258,169815,80276,67639,2145.46,29
2022-07-27,2022,7,Çrᗺmba,879779,906172,191701,324844,171116,110142,56427,1883.28,23.9
2022-07-28,2022,7,Perᗾmbe,890893,917620,209007,309811,180414,74341,55155,2021.06,30.9
2022-07-29,2022,7,Cuma,867924,893961,189490,300721,157748,99720,56130,2270.46,28.6
2022-07-30,2022,7,Cumartesi,765922,788900,177487,276937,112221,88505,42190,1826.24,20.8
2022-07-31,2022,7,Pazar,759324,782104,166882,275049,141793,80173,32712,2303.52,25.5
2022-08-01,2022,8,Pazartesi,854114,879738,209544,292506,143643,85494,43778,1651.69,23.2
2022-08-02,2022,8,Salı,880909,907336,219607,325683,140838,140127,69138,2305.36,22.3
2022-08-03,2022,8,Çrᗺmba,877792,904126,204733,324628,180896,73833,53415,2000.74,24.1
2022-08-04,2022,8,Perᗾmbe,865441,891404,209371,291255,138660,83053,70506,1628.75,22
2022-08-05,2022,8,Cuma,887293,913912,176139,309980,157496,90332,60344,2128.75,25
2022-08-06,2022,8,Cumartesi,770704,793825,192984,262707,149987,92389,37853,1657.3,19.6
2022-08-07,2022,8,Pazar,755351,778011,157502,251358,158405,68391,45988,1781.05,25.8
2022-08-08,2022,8,Pazartesi,878091,904434,223957,288296,129143,72575,55626,2129.2,27.2
2022-08-09,2022,8,Salı,884537,911073,210112,293203,151808,84701,57841,1917.67,24.9
2022-08-10,2022,8,Çrᗺmba,896502,923397,209959,320198,150959,84244,57553,1677.94,21.9
2022-08-11,2022,8,Perᗾmbe,885571,912138,155959,324882,159942,63351,45896,1567.51,23.2
2022-08-12,2022,8,Cuma,879086,905458,232284,289988,175533,99818,60179,1788.09,22.1
2022-08-13,2022,8,Cumartesi,799160,823134,166280,292908,171305,92052,59631,2406.16,27.7
2022-08-14,2022,8,Pazar,799190,823166,188105,283267,120717,87621,54765,1892.18,26.9
2022-08-15,2022,8,Pazartesi,892381,919152,217755,280955,139617,100647,33916,1745.2,24.2
2022-08-16,2022,8,Salı,881585,908033,217374,316237,153080,79644,63847,1829.7,23.9
2022-08-17,2022,8,Çrᗺmba,911724,939076,192235,314796,181399,95660,53189,2074.29,20.1
2022-08-18,2022,8,Perᗾmbe,931176,959111,194900,321786,149959,96121,51637,2372.16,24.8
2022-08-19,2022,8,Cuma,914702,942143,201663,305747,140834,82588,75617,1744.99,25.5
2022-08-20,2022,8,Cumartesi,791200,814936,133464,263856,122476,93074,64197,1868.82,23.2
2022-08-21,2022,8,Pazar,796729,820631,195656,284149,141597,77829,40408,1987.55,21.9
2022-08-22,2022,8,Pazartesi,924416,952149,243357,335398,169321,122971,69452,1483.65,21.6
2022-08-23,2022,8,Salı,938202,966348,250376,343392,152956,107244,58592,2273.43,24.3
2022-08-24,2022,8,Çrᗺmba,899118,926091,222362,281035,163558,57718,52460,1916.89,26
2022-08-25,2022,8,Perᗾmbe,894687,921528,196996,319702,169282,105844,58329,1719.6,24.6
2022-08-26,2022,8,Cuma,905473,932637,197819,300252,164298,82858,64322,1958.38,20.6
2022-08-27,2022,8,Cumartesi,822091,846753,226613,259253,146596,110272,44207,2012.64,19.9
2022-08-28,2022,8,Pazar,836611,861709,190410,297162,131301,78654,55746,2163.21,21.8
2022-08-29,2022,8,Pazartesi,927126,954939,215190,336901,144225,65169,62489,2394.45,24.2
2022-08-30,2022,8,Salı,929017,956887,213350,317041,151056,102638,50979,1861.03,20.1
2022-08-31,2022,8,Çrᗺmba,911918,939276,203241,311376,133256,68999,43554,2009.31,28.8
2022-09-01,2022,9,Perᗾmbe,923925,951643,228879,348641,151094,104621,60071,2336.94,24.6
2022-09-02,2022,9,Cuma,924378,952109,183261,317956,128243,120994,40106,1997.36,25.5
2022-09-03,2022,9,Cumartesi,840823,866048,235453,282893,123769,86485,52409,2340.41,17.9
2022-09-04,2022,9,Pazar,849952,875450,214741,305833,111367,77571,56744,1809.49,23.3
2022-09-05,2022,9,Pazartesi,917225,944741,239288,316415,142710,95401,57520,2264.39,18.6
2022-09-06,2022,9,Salı,963157,992052,242897,324951,158680,88734,63125,2591.13,23.2
2022-09-07,2022,9,Çrᗺmba,931085,959017,173935,337968,143646,113951,39612,2312.2,20.9
2022-09-08,2022,9,Perᗾmbe,943083,971376,215279,300436,193569,98607,60090,1898.54,20.9
2022-09-09,2022,9,Cuma,934040,962062,174297,328613,168215,97489,60216,2220.03,22.7
2022-09-10,2022,9,Cumartesi,863025,888916,185558,300601,152034,73819,49171,2177.34,20
2022-09-11,2022,9,Pazar,883982,910502,180225,323707,103344,94964,55351,2268.77,17.6
2022-09-12,2022,9,Pazartesi,953267,981865,191699,364126,105041,95917,68785,1973.43,20.2
2022-09-13,2022,9,Salı,950517,979033,211782,329460,137819,90503,45815,2239.5,18.1
2022-09-14,2022,9,Çrᗺmba,960175,988980,221302,335886,185882,125822,61928,2067.35,19.2
2022-09-15,2022,9,Perᗾmbe,983678,1013188,225108,358982,135582,90736,69910,2220.87,19.6
2022-09-16,2022,9,Cuma,976005,1005285,224050,330988,166388,124950,71686,1784.45,19.3
2022-09-17,2022,9,Cumartesi,873835,900050,191184,318254,131426,107572,51717,1625.69,18.3
2022-09-18,2022,9,Pazar,869359,895440,174473,319190,160419,98203,44974,1871.62,21.6
2022-09-19,2022,9,Pazartesi,988027,1017668,215725,332459,157275,70197,42305,1948.39,18
2022-09-20,2022,9,Salı,959523,988309,268101,338004,139323,132524,54246,2155.59,18.7
2022-09-21,2022,9,Çrᗺmba,1006677,1036878,231083,320810,130029,97954,66017,1850.68,17.3
2022-09-22,2022,9,Perᗾmbe,989093,1018766,240156,308180,184732,107629,51716,1656.99,18.8
2022-09-23,2022,9,Cuma,967929,996967,255885,361352,120778,107959,33750,1895.4,19.1
2022-09-24,2022,9,Cumartesi,879911,906308,215162,340822,112519,100133,39219,1462.78,15.4
2022-09-25,2022,9,Pazar,892454,919228,181811,324751,137416,91016,39917,1765.25,19.9
2022-09-26,2022,9,Pazartesi,961641,990490,241634,335371,129294,80522,61802,1992.19,17.9
2022-09-27,2022,9,Salı,993108,1022901,260708,349502,155247,124684,55840,2082.55,14.9
2022-09-28,2022,9,Çrᗺmba,1006278,1036466,241151,319283,140873,142310,53908,2364.53,17.3
2022-09-29,2022,9,Perᗾmbe,1020919,1051547,238705,332104,166976,108420,47275,2181.87,17.7
2022-09-30,2022,9,Cuma,964035,992956,175699,300284,146904,85251,51408,2122.7,17.4
2022-10-01,2022,10,Cumartesi,897099,924012,237166,322194,115416,98451,40922,2192.13,16.1
2022-10-02,2022,10,Pazar,918400,945952,247054,282904,149015,102414,59457,1401.34,18.8
2022-10-03,2022,10,Pazartesi,981839,1011294,224942,322599,172173,102880,42955,1440.42,18.7
2022-10-04,2022,10,Salı,979166,1008541,262375,310213,172725,117421,30418,2172.66,18.9
2022-10-05,2022,10,Çrᗺmba,992921,1022709,196549,343718,194314,85451,35671,1932.31,14.2
2022-10-06,2022,10,Perᗾmbe,998396,1028348,203171,337267,149683,113018,47953,1930.82,20.2
2022-10-07,2022,10,Cuma,981186,1010622,200228,322378,151648,96397,35006,2152.99,13.8
2022-10-08,2022,10,Cumartesi,888316,914965,193017,330994,118388,78512,50744,1720.03,16.3
2022-10-09,2022,10,Pazar,894844,921689,217959,291566,126518,79984,36373,1806.71,15.5
2022-10-10,2022,10,Pazartesi,1016474,1046968,209915,365581,110227,140477,46798,1708.61,16.3
2022-10-11,2022,10,Salı,1011964,1042323,262213,355474,169712,156810,45136,1839.9,11.8
2022-10-12,2022,10,Çrᗺmba,1054058,1085679,256244,367630,134392,92334,45933,1573.81,13.7
2022-10-13,2022,10,Perᗾmbe,1030866,1061792,249822,361188,160401,118240,53855,1937.75,15
2022-10-14,2022,10,Cuma,1008335,1038585,239871,335541,160874,100714,48746,1804.64,16.3
2022-10-15,2022,10,Cumartesi,921297,948936,195648,314325,160124,81887,42558,1818.16,14.1
2022-10-16,2022,10,Pazar,888033,914674,245958,327438,156328,76589,43940,1686.64,16.9
2022-10-17,2022,10,Pazartesi,1004857,1035003,244358,258601,137019,112456,43334,2122.45,14
2022-10-18,2022,10,Salı,1047338,1078758,294238,359520,167854,109186,43472,2663.95,11
2022-10-19,2022,10,Çrᗺmba,1030001,1060901,212491,342421,192591,119515,51033,1745.82,10.3
2022-10-20,2022,10,Perᗾmbe,1054247,1085875,239625,290807,137255,99622,27207,2225.03,15.9
2022-10-21,2022,10,Cuma,1040595,1071813,251492,356218,149936,111994,40568,1413.11,8.7
2022-10-22,2022,10,Cumartesi,928636,956495,224592,320236,156608,124125,30412,2040.81,13.1
2022-10-23,2022,10,Pazar,889142,915817,230087,321290,128963,96885,48478,1719.97,13.3
2022-10-24,2022,10,Pazartesi,1003405,1033507,242727,329677,124375,127281,32629,1883.86,13.5
2022-10-25,2022,10,Salı,1066579,1098576,229845,379875,157410,111039,45538,1937.29,12.9
2022-10-26,2022,10,Çrᗺmba,1004540,1034676,253149,396392,171173,118627,62216,1903.84,10.7
2022-10-27,2022,10,Perᗾmbe,1032446,1063420,243160,327330,214203,100123,37202,1811.54,9.8
2022-10-28,2022,10,Cuma,1029627,1060516,217699,343586,211236,117677,28020,2156.94,9.1
2022-10-29,2022,10,Cumartesi,932325,960295,206763,339564,158722,98131,36199,2040.72,8.2
2022-10-30,2022,10,Pazar,923476,951180,231397,328854,120068,46908,34813,1798.34,10.1
2022-10-31,2022,10,Pazartesi,1067909,1099946,232712,343759,185387,65090,47650,2012.32,9.3
2022-11-01,2022,11,Salı,1035088,1066141,219354,383240,171545,100099,40138,2377.78,14.8
2022-11-02,2022,11,Çrᗺmba,1015406,1045868,256062,390525,173710,99106,37694,1985.03,8.6
2022-11-03,2022,11,Perᗾmbe,1019338,1049918,302921,320968,141288,102503,21689,1948.91,13
2022-11-04,2022,11,Cuma,1042217,1073483,249202,349593,157005,91805,42647,1985.83,8.9
2022-11-05,2022,11,Cumartesi,933005,960995,210787,292420,135762,122749,38897,1907.58,10.2
2022-11-06,2022,11,Pazar,908974,936243,259307,310381,137766,115691,38614,1870.15,9.3
2022-11-07,2022,11,Pazartesi,1049559,1081045,256834,332506,167652,84009,39128,1948.65,7
2022-11-08,2022,11,Salı,1054560,1086197,276855,321207,188111,117677,40108,1970.37,6.2
2022-11-09,2022,11,Çrᗺmba,1050695,1082216,273623,362871,183628,115152,20934,1872.68,9.3
2022-11-10,2022,11,Perᗾmbe,1061061,1092893,234995,388517,148195,144817,47401,2033.33,9.8
2022-11-11,2022,11,Cuma,1049049,1080520,250522,355404,179981,114594,30901,2372.13,8.2
2022-11-12,2022,11,Cumartesi,944314,972644,219235,334987,163110,112369,45829,2438.71,6.6
2022-11-13,2022,11,Pazar,944249,972576,228800,342006,161249,132204,37303,1626.55,12.2
2022-11-14,2022,11,Pazartesi,1034388,1065420,315232,389305,165047,71442,38057,1922.79,11.1
2022-11-15,2022,11,Salı,1054258,1085886,282345,344835,195249,79781,26814,1874.94,7.7
2022-11-16,2022,11,Çrᗺmba,1046223,1077610,240526,363236,179865,128135,38773,1835.54,10.7
2022-11-17,2022,11,Perᗾmbe,1053420,1085023,261738,379107,192702,102938,18550,2373.63,5.8
2022-11-18,2022,11,Cuma,1026448,1057242,234482,330861,208371,112692,39226,2144.48,5.5
2022-11-19,2022,11,Cumartesi,938389,966540,209313,306212,170626,83026,45929,2238.35,10.8
2022-11-20,2022,11,Pazar,937607,965735,246143,316743,172214,102685,53254,2143.79,4.7
2022-11-21,2022,11,Pazartesi,1025251,1056009,259740,304383,177656,90041,32986,2593.2,4.8
2022-11-22,2022,11,Salı,1028825,1059690,214531,374581,194303,95128,40741,2325.29,3.5
2022-11-23,2022,11,Çrᗺmba,1045753,1077126,240264,404081,170181,82098,42268,2725.51,8.4
2022-11-24,2022,11,Perᗾmbe,1036662,1067762,263766,379502,208536,110789,33450,2401.33,8.5
2022-11-25,2022,11,Cuma,1031840,1062795,203154,335770,205578,93052,32696,1566.03,4
2022-11-26,2022,11,Cumartesi,956016,984696,218529,350019,170526,95159,37085,1963.85,5.6
2022-11-27,2022,11,Pazar,966399,995391,247393,346668,179167,129691,28792,2353.36,3.6
2022-11-28,2022,11,Pazartesi,1027567,1058394,236862,351506,213058,49234,31028,2493.45,5.9
2022-11-29,2022,11,Salı,1064298,1096227,253037,368299,212811,135326,22340,1869.14,7.4
2022-11-30,2022,11,Çrᗺmba,1021307,1051946,187050,362925,179263,90356,38750,2028.03,3.5
2022-12-01,2022,12,Perᗾmbe,1053114,1084708,237406,327734,149312,117665,39875,2124.38,4.8
2022-12-02,2022,12,Cuma,1018433,1048986,227288,381417,224839,131951,56200,2151.29,6.5
2022-12-03,2022,12,Cumartesi,935821,963896,255798,309648,156818,93300,27011,2465.18,9.4
2022-12-04,2022,12,Pazar,931190,959125,235819,325387,219904,84582,27709,1629.82,8.2
2022-12-05,2022,12,Pazartesi,1054738,1086380,272483,333446,215029,135644,48374,2098.11,7.2
2022-12-06,2022,12,Salı,1037926,1069064,273008,380461,180426,108118,38276,2227.41,4.9
2022-12-07,2022,12,Çrᗺmba,1040257,1071465,231065,378229,217369,118702,39213,2155.67,6.1
2022-12-08,2022,12,Perᗾmbe,1055047,1086698,206803,357857,216899,132449,34360,1983.41,4
2022-12-09,2022,12,Cuma,1043247,1074545,270002,350446,203782,130100,42134,1977.99,1.8
2022-12-10,2022,12,Cumartesi,944728,973070,266789,325266,155333,118752,43313,1591.54,8.4
2022-12-11,2022,12,Pazar,899166,926141,236561,307753,164199,119657,30897,2020.84,5.4
2022-12-12,2022,12,Pazartesi,1000190,1030195,253064,336516,189953,118887,9344,1922.43,2.6
2022-12-13,2022,12,Salı,1022897,1053584,280878,380166,219725,90474,36526,2151.31,3.6
2022-12-14,2022,12,Çrᗺmba,1048340,1079790,239758,351128,201649,130265,25935,2380.76,7.2
2022-12-15,2022,12,Perᗾmbe,1030292,1061201,222159,344222,190566,94772,19020,2203.2,3.9
2022-12-16,2022,12,Cuma,1040035,1071236,206117,342098,207230,95699,38356,1620.91,2.4
2022-12-17,2022,12,Cumartesi,919387,946969,213956,346690,180210,116895,27056,2162.08,-0.1
2022-12-18,2022,12,Pazar,948387,976838,259559,319416,174822,98887,25040,1931.38,-0.1
2022-12-19,2022,12,Pazartesi,1018256,1048804,228184,366577,208243,97714,22179,2458.7,4.2
2022-12-20,2022,12,Salı,1046671,1078071,269640,331691,211400,128014,31854,2105.78,1.2
2022-12-21,2022,12,Çrᗺmba,1035062,1066114,277430,358726,200633,96311,12599,2261.07,6.9
2022-12-22,2022,12,Perᗾmbe,1026750,1057553,238360,340818,180933,120779,46209,2388.21,2.9
2022-12-23,2022,12,Cuma,972166,1001331,179326,319677,222284,82902,35205,1807.09,3.3
2022-12-24,2022,12,Cumartesi,904189,931315,198808,312913,162085,75474,20952,1797.28,2.9
2022-12-25,2022,12,Pazar,925233,952990,231608,308490,208896,100053,27852,2184.94,6.2
2022-12-26,2022,12,Pazartesi,1000294,1030303,204540,332797,201363,84978,40996,2209.49,2.4
2022-12-27,2022,12,Salı,1017681,1048212,236184,350548,203204,114624,35309,1870.83,6.4
2022-12-28,2022,12,Çrᗺmba,1018086,1048629,223517,367978,233106,97779,29461,2056.78,5
2022-12-29,2022,12,Perᗾmbe,1016199,1046684,241788,374997,185216,100843,26043,1928.76,7.6
2022-12-30,2022,12,Cuma,1034168,1065193,299300,371524,203992,94350,35693,1572.42,3
2022-12-31,2022,12,Cumartesi,904833,931978,216130,313065,197326,103789,19694,1995.31,2.4
2023-01-01,2023,1,Pazar,913162,940557,221807,315535,197443,106476,38934,1894.06,3.6
2023-01-02,2023,1,Pazartesi,1003210,1033306,273792,337197,216841,112808,29923,1687.04,-2
2023-01-03,2023,1,Salı,1005874,1036050,205704,362236,248311,104232,13638,2407.59,3.4
2023-01-04,2023,1,Çrᗺmba,1000536,1030552,247397,385413,212887,113526,34986,2029.67,2.8
2023-01-05,2023,1,Perᗾmbe,1021604,1052253,243684,362513,261967,86510,25628,2056.61,5
2023-01-06,2023,1,Cuma,981538,1010985,239449,325336,223104,93051,11259,2290.27,3.1
2023-01-07,2023,1,Cumartesi,898751,925714,213354,313233,227523,95858,27345,2503.8,9.1
2023-01-08,2023,1,Pazar,911833,939188,178374,335922,208431,87695,29240,1975.01,3.1
2023-01-09,2023,1,Pazartesi,999284,1029262,233487,337207,215377,160028,37805,1370.09,4.7
2023-01-10,2023,1,Salı,968581,997639,257052,317682,218323,131397,28419,2154.92,3.8
2023-01-11,2023,1,Çrᗺmba,958233,986980,209326,336309,243058,76949,34794,2331.4,0.8
2023-01-12,2023,1,Perᗾmbe,990331,1020041,251293,334332,219483,73223,19337,2187.29,4.5
2023-01-13,2023,1,Cuma,989244,1018921,207050,347940,194115,92409,21804,2022.28,4.7
2023-01-14,2023,1,Cumartesi,866628,892627,202548,293093,203285,106462,22706,1466.29,3.5
2023-01-15,2023,1,Pazar,884104,910627,209437,303446,193679,98569,37311,2147.83,1.7
2023-01-16,2023,1,Pazartesi,998004,1027944,203109,365688,204515,77471,38760,2455.48,2.7
2023-01-17,2023,1,Salı,975015,1004266,216936,336417,240271,121721,21193,2203.69,4.9
2023-01-18,2023,1,Çrᗺmba,983508,1013013,249056,327515,226696,104302,30191,1969.17,-2.7
2023-01-19,2023,1,Perᗾmbe,969311,998390,270116,341292,241085,95406,25618,2299.31,5
2023-01-20,2023,1,Cuma,953572,982179,195974,343515,243038,90147,31991,2052.59,4.3
2023-01-21,2023,1,Cumartesi,868827,894891,211633,314745,197246,104198,22542,2582.94,2.7
2023-01-22,2023,1,Pazar,855096,880749,190823,305060,219735,65685,26759,2030.94,0.6
2023-01-23,2023,1,Pazartesi,959760,988553,272173,362936,226238,116305,22957,2099.1,1.4
2023-01-24,2023,1,Salı,938439,966592,191449,335168,246050,78624,9467,2005.29,1.9
2023-01-25,2023,1,Çrᗺmba,956519,985214,220314,357036,245736,64106,34629,2399.72,3.5
2023-01-26,2023,1,Perᗾmbe,950028,978529,222344,346617,244247,79536,20571,2078.45,3.2
2023-01-27,2023,1,Cuma,964722,993664,233344,322897,262809,86885,30889,1831.7,4.7
2023-01-28,2023,1,Cumartesi,855703,881375,230974,313037,227372,125494,27541,2158.03,8.4
2023-01-29,2023,1,Pazar,842636,867915,202914,291254,219064,89633,38180,2122.71,6
2023-01-30,2023,1,Pazartesi,979425,1008808,278053,329456,263702,107662,20153,1600.4,7
2023-01-31,2023,1,Salı,960400,989212,234925,315670,250456,105695,37826,1686.89,5
2023-02-01,2023,2,Çrᗺmba,935251,963309,224797,366452,214436,108653,28576,1886.94,0.4
2023-02-02,2023,2,Perᗾmbe,965443,994407,240189,340864,219259,98105,17507,1724.68,2.4
2023-02-03,2023,2,Cuma,934887,962933,259142,372667,225415,92300,37967,2367.29,0.8
2023-02-04,2023,2,Cumartesi,852726,878308,203702,278263,217497,46889,37891,1782.88,6.1
2023-02-05,2023,2,Pazar,863390,889292,218974,315100,213639,102637,29319,1986.08,7.1
2023-02-06,2023,2,Pazartesi,911197,938533,219064,313962,202229,86122,25878,1526.22,8.3
2023-02-07,2023,2,Salı,944052,972373,220369,317947,281019,97547,46760,1802.65,5.7
2023-02-08,2023,2,Çrᗺmba,949932,978430,204511,327955,250668,87498,25761,1738.64,5
2023-02-09,2023,2,Perᗾmbe,922555,950232,214862,309422,245357,116916,30922,2433.96,7.8
2023-02-10,2023,2,Cuma,936190,964276,221215,354366,267349,76609,32204,1877.12,9.3
2023-02-11,2023,2,Cumartesi,813724,838135,185193,271601,211069,60821,32838,1334.75,3
2023-02-12,2023,2,Pazar,821616,846264,215512,271616,199699,69481,42795,1623.2,6.9
2023-02-13,2023,2,Pazartesi,891978,918737,188143,341716,247740,72896,33857,2341.62,0.9
2023-02-14,2023,2,Salı,889812,916507,228056,310791,203359,124528,46234,2203.83,2.3
2023-02-15,2023,2,Çrᗺmba,927074,954886,194224,326934,284283,85184,44035,2012.77,9.5
2023-02-16,2023,2,Perᗾmbe,937013,965123,224104,306274,256668,120373,29823,2406.47,4.2
2023-02-17,2023,2,Cuma,909088,936361,218815,313464,232322,92812,33295,2203.92,3.5
2023-02-18,2023,2,Cumartesi,809105,833378,208581,262037,217523,89522,26502,2307.29,8.6
